ID_FILA,ID_EVENTO,CAMPO,FLUIDO,PAD_HIJO,HIJO,ETAPA_HIJO,PADRE,D3D,D2D,DZ,AZ,#_BARRERAS,LINEAMIENTO,WHP_i,ESTADO
30883,Pozo 484-Pozo 121-10,Campo C,GAS,PAD-26,Pozo 484,10,Pozo 121,"1437,00746096208","1436,41815642163","41,1500031953987","273,789679103316",3,NO,"223,7",Abierto
30884,Pozo 557-Pozo 341-15,Campo E,OIL,PAD-85,Pozo 557,15,Pozo 341,"292,926241933706","286,541956154356","60,8234377246058","92,7574788682953",0,NO,"223,7",Cerrado
30885,Pozo 62-Pozo 61-8,Campo D,OIL,PAD-45,Pozo 62,8,Pozo 61,"592,629355352369","592,627709500439","1,39669525195222","277,17228898005",0,NO,"223,9",Cerrado
30886,Pozo 376-Pozo 85-24,Campo F,OIL,PAD-64,Pozo 376,24,Pozo 85,"1158,32672876022","1158,12380320248","-21,6810289460941","348,888834193683",0,NO,"224,2",Abierto
30887,Pozo 79-Pozo 76-11,Campo D,OIL,PAD-47,Pozo 79,11,Pozo 76,"348,960607033086","348,476993187698","-18,3654697669576","270,977686411241",1,NO,"224,2",Cerrado
30888,Pozo 335-Pozo 280-8,Campo F,OIL,PAD-65,Pozo 335,8,Pozo 280,"643,865604691329","643,865280983342","0,645638267850245","92,7342548812388",0,NO,"224,3",Cerrado
30889,Pozo 486-Pozo 121-18,Campo C,GAS,PAD-26,Pozo 486,18,Pozo 121,"1296,52113141571","1296,48612979145","9,52677625762908","263,320270543128",5,NO,"224,5",Abierto
30890,Pozo 394-Pozo 283-30,Campo F,OIL,PAD-66,Pozo 394,30,Pozo 283,"869,648609155991","869,532934930148","14,1837399409214","159,972047256455",0,NO,"224,5",Abierto
30891,Pozo 245-Pozo 378-38,Campo F,OIL,PAD-80,Pozo 245,38,Pozo 378,"1039,87043463142","1038,21914648663","58,5792172115011","272,606533247371",0,NO,"224,5",Abierto
30892,Pozo 376-Pozo 269-31,Campo F,OIL,PAD-64,Pozo 376,31,Pozo 269,"592,821714038894","592,590007975096","-16,5730831195496","15,2135768861464",0,NO,"224,6",Abierto
30893,Pozo 133-Pozo 100-26,Campo C,GAS,PAD-19,Pozo 133,26,Pozo 100,"879,459947014332","879,416712862433","-8,72029475903673","295,152575598008",2,NO,"225,2",Abierto
30894,Pozo 262-Pozo 85-17,Campo F,OIL,PAD-64,Pozo 262,17,Pozo 85,"1402,45725063441","1402,44412815441","-6,06689889806193","324,108259845824",0,NO,"225,2",Abierto
30895,Pozo 37-Pozo 26-34,Campo B,OIL,PAD-7,Pozo 37,34,Pozo 26,"571,614840137069","571,604722701722","-3,40094839931271","91,7316583657604",0,NO,"225,6",Cerrado
30896,Pozo 133-Pozo 100-24,Campo C,GAS,PAD-19,Pozo 133,24,Pozo 100,"978,770744892783","978,687278816056","-12,7820710996725","302,744036675065",2,NO,"225,8",Abierto
30897,Pozo 406-Pozo 245-19,Campo F,OIL,PAD-60,Pozo 406,19,Pozo 245,"1247,45682893582","1247,40411060359","-11,4684309242334","263,087890701439",1,NO,"226,1",Abierto
30898,Pozo 261-Pozo 85-23,Campo F,OIL,PAD-64,Pozo 261,23,Pozo 85,"1187,67309914876","1187,5968054294","-13,4617300342465","333,821060923751",0,NO,"226,4",Abierto
30899,Pozo 64-Pozo 57-31,Campo D,OIL,PAD-45,Pozo 64,31,Pozo 57,"241,714732318795","238,82396277626","-37,270989036916","101,363114962036",0,NO,"226,4",Cerrado
30900,Pozo 37-Pozo 26-31,Campo B,OIL,PAD-7,Pozo 37,31,Pozo 26,"565,042089417178","565,039848207656","1,59146171775773","86,8995189772098",0,NO,"226,5",Cerrado
30901,Pozo 413-Pozo 352-31,Campo F,OIL,PAD-75,Pozo 413,31,Pozo 352,"1138,84750739015","1138,47310743274","29,199807211738","211,483173972402",0,NO,"226,6",Cerrado
30902,Pozo 127-Pozo 114-7,Campo C,GAS,PAD-20,Pozo 127,7,Pozo 114,"1538,08370235166","1538,02390286721","-13,5628038732406","20,9891621791047",1,NO,"226,7",Cerrado
30903,Pozo 543-Pozo 246-20,Campo F,,PAD-83,Pozo 543,20,Pozo 246,"582,074844339926","582,010154044924","-8,67784546720804","93,5149111002806",2,NO,"226,9",Cerrado
30904,Pozo 124-Pozo 114-14,Campo C,GAS,PAD-20,Pozo 124,14,Pozo 114,"1373,76816019302","1373,6928438665","-14,3850154704114","49,9387313281305",1,NO,"227,1",Cerrado
30905,Pozo 549-Pozo 394-6,Campo E,OIL,PAD-84,Pozo 549,6,Pozo 394,"1081,30829448111","1081,27201132501","8,85806066887789","159,964849451379",1,NO,"227,4",Abierto
30906,Pozo 127-Pozo 114-18,Campo C,GAS,PAD-20,Pozo 127,18,Pozo 114,"847,18468262887","846,829863894599","-24,5166901770007","47,6237835261836",1,NO,"227,5",Cerrado
30907,Pozo 236-Pozo 257-16,Campo F,OIL,PAD-61,Pozo 236,16,Pozo 257,"969,892972870771","969,884677215751","-4,01144938894367","38,0977727267216",0,NO,"227,7",Abierto
30908,Pozo 387-Pozo 245-18,Campo F,OIL,PAD-60,Pozo 387,18,Pozo 245,"934,667016986076","934,510783325435","-17,0888410996526","273,122841978848",1,NO,"227,8",Abierto
30909,Pozo 549-Pozo 210-10,Campo E,OIL,PAD-84,Pozo 549,10,Pozo 210,"307,099441640749","307,02962847952","-6,54784634727775","280,466017274352",0,NO,"227,8",Cerrado
30910,Pozo 37-Pozo 26-36,Campo B,OIL,PAD-7,Pozo 37,36,Pozo 26,"583,001928546913","582,963481404237","-6,69537440865224","85,0359747239923",0,NO,228,Cerrado
30911,Pozo 34-Pozo 73-18,Campo B,OIL,PAD-7,Pozo 34,18,Pozo 73,"463,643927845263","463,50669990012","11,2796708943187","271,650832074757",1,NO,"228,1",Cerrado
30912,Pozo 170-Pozo 76-6,Campo D,OIL,PAD-48,Pozo 170,6,Pozo 76,"796,093826125532","791,016097324299","89,7714529737877","269,092281999703",0,NO,"228,1",Cerrado
30913,Pozo 376-Pozo 269-27,Campo F,OIL,PAD-64,Pozo 376,27,Pozo 269,"902,624226194229","902,289691026489","-24,5724882755903","10,4752487722273",0,NO,"228,5",Abierto
30914,Pozo 316-Pozo 323-6,Campo E,OIL,PAD-72,Pozo 316,6,Pozo 323,"360,213270239058","360,166041588058","-5,83288462992504","90,751733965771",0,NO,"228,6",Cerrado
30915,Pozo 445-Pozo 452-21,Campo I,GAS,PAD-95,Pozo 445,21,Pozo 452,"271,543248481855","271,543248388703","0,00711264274059431","79,7178009821435",0,NO,"228,8",Cerrado
30916,Pozo 260-Pozo 269-16,Campo F,OIL,PAD-64,Pozo 260,16,Pozo 269,"1057,79815849747","1057,15872359954","-36,7746820246784","25,3904314831586",0,NO,"228,9",Abierto
30917,Pozo 237-Pozo 252-23,Campo F,OIL,PAD-61,Pozo 237,23,Pozo 252,"1275,02919026293","1274,98361902404","10,7799463308087","158,956950467602",0,NO,229,Cerrado
30918,Pozo 484-Pozo 138-16,Campo C,GAS,PAD-26,Pozo 484,16,Pozo 138,"792,500755868266","792,282537762429","-18,5964622576307","66,4932126413594",2,NO,"229,6",Abierto
30919,Pozo 542-Pozo 365-9,Campo F,OIL,PAD-77,Pozo 542,9,Pozo 365,"358,67297356836","358,653604221944","-3,72748534256197","95,5760497804059",1,NO,"229,6",Cerrado
30920,Pozo 465-Pozo 27-7,Campo B,OIL,PAD-5,Pozo 465,7,Pozo 27,"301,725740929108","301,488085794143","-11,9731726540107","270,241902630892",0,NO,"229,7",Cerrado
30921,Pozo 262-Pozo 269-20,Campo F,OIL,PAD-64,Pozo 262,20,Pozo 269,"991,00222371871","990,920523869757","-12,7248885698636","333,331838841728",0,NO,"229,8",Abierto
30922,Pozo 369-Pozo 274-32,Campo F,OIL,PAD-82,Pozo 369,32,Pozo 274,"1166,8081526051","1166,43661535987","29,4429504899972","43,543839326806",0,NO,"229,8",Cerrado
30923,Pozo 125-Pozo 114-18,Campo C,GAS,PAD-20,Pozo 125,18,Pozo 114,"1015,33404287739","1015,17874198756","-17,7578276340946","55,1851782428418",2,NO,230,Abierto
30924,Pozo 325-Pozo 252-26,Campo F,OIL,PAD-61,Pozo 325,26,Pozo 252,"752,011380514275","751,935173435471","-10,7056701590781","86,0344711223329",0,NO,230,Cerrado
30925,Pozo 374-Pozo 325-32,Campo F,OIL,PAD-86,Pozo 374,32,Pozo 325,"153,55024844158","148,502827558043","39,0459857570172","100,111303982157",0,NO,"230,1",Cerrado
30926,Pozo 132-Pozo 102-10,Campo C,GAS,PAD-19,Pozo 132,10,Pozo 102,"1154,88969023988","1153,6399445748","-53,7128932735295","322,864880144893",3,NO,"230,3",Abierto
30927,Pozo 487-Pozo 118-9,Campo C,GAS,PAD-28,Pozo 487,9,Pozo 118,"1061,62927206722","1061,58246818602","9,9686784509854","267,227214592666",3,NO,"230,5",Cerrado
30928,Pozo 461-Pozo 6-5,Campo A,GAS,PAD-1,Pozo 461,5,Pozo 6,"154,598832720533","148,302648729351","43,6706246624689","281,642291318026",0,NO,"230,6",Cerrado
30929,Pozo 79-Pozo 76-12,Campo D,OIL,PAD-47,Pozo 79,12,Pozo 76,"345,820654929729","345,407929825025","-16,8904526291494","268,343929380917",1,NO,"230,8",Cerrado
30930,Pozo 232-Pozo 82-11,Campo F,OIL,PAD-59,Pozo 232,11,Pozo 82,"740,474943215715","740,44215224739","-6,96855118155554","87,8323591732998",0,NO,"230,9",Cerrado
30931,Pozo 372-Pozo 325-28,Campo F,OIL,PAD-86,Pozo 372,28,Pozo 325,"438,453024739124","437,235150280656","32,6569787631719","92,0300988666699",0,NO,"231,1",Cerrado
30932,Pozo 374-Pozo 325-30,Campo F,OIL,PAD-86,Pozo 374,30,Pozo 325,"148,376566186146","143,88541757918","36,2297115811961","84,4608014718152",0,NO,"231,1",Cerrado
30933,Pozo 555-Pozo 341-14,Campo E,OIL,PAD-85,Pozo 555,14,Pozo 341,"597,693756090294","593,415108591851","71,3886192907921","94,4984094138052",0,NO,"231,3",Cerrado
30934,Pozo 121-Pozo 114-11,Campo C,GAS,PAD-19,Pozo 121,11,Pozo 114,"1157,23596701309","1156,85126197039","-29,8369071155857","17,8007907734159",1,NO,"231,5",Abierto
30935,Pozo 121-Pozo 114-16,Campo C,GAS,PAD-19,Pozo 121,16,Pozo 114,"810,729834014856","810,518837280514","-18,4953555034699","29,2813205002267",1,NO,"231,5",Abierto
30936,Pozo 318-Pozo 271-7,Campo E,OIL,PAD-74,Pozo 318,7,Pozo 271,"1385,02265722578","1385,01893636508","3,2104421644517","237,73174762218",1,NO,"231,6",Cerrado
30937,Pozo 262-Pozo 269-19,Campo F,OIL,PAD-64,Pozo 262,19,Pozo 269,"1063,45205447697","1063,36071008105","-13,9381644136396","335,290072106492",0,NO,"231,7",Abierto
30938,Pozo 411-Pozo 354-38,Campo F,OIL,PAD-75,Pozo 411,38,Pozo 354,"581,090973765464","581,000469289441","10,2554608450586","203,667474104176",0,NO,"231,9",Cerrado
30939,Pozo 486-Pozo 132-17,Campo C,GAS,PAD-26,Pozo 486,17,Pozo 132,"1083,33563783056","1082,31225831855","47,0773797821234","257,903947836704",4,NO,"232,1",Abierto
30940,Pozo 237-Pozo 257-7,Campo F,OIL,PAD-61,Pozo 237,7,Pozo 257,"311,616600501503","311,61227370026","-1,64212894369347","89,9126374646912",0,NO,"232,2",Cerrado
30941,Pozo 484-Pozo 133-16,Campo C,GAS,PAD-26,Pozo 484,16,Pozo 133,"1115,31602870142","1115,12992177855","20,3740381976863","259,87197272989",2,NO,"232,3",Abierto
30942,Pozo 245-Pozo 379-2,Campo F,OIL,PAD-80,Pozo 245,2,Pozo 379,"1022,53169345854","1020,93534672411","57,1146385483657","267,180845625791",1,NO,"232,3",Abierto
30943,Pozo 241-Pozo 236-11,Campo F,OIL,PAD-73,Pozo 241,11,Pozo 236,"786,053573685037","785,569645216821","27,5781293226473","91,9673508017915",0,NO,"232,3",Cerrado
30944,Pozo 364-Pozo 326-17,Campo F,OIL,PAD-71,Pozo 364,17,Pozo 326,"1159,24179194263","1159,16094682738","-13,6905637796444","320,611471454707",0,NO,"232,4",Abierto
30945,Pozo 486-Pozo 133-2,Campo C,GAS,PAD-26,Pozo 486,2,Pozo 133,"1300,0682009719","1299,93679973106","-18,4836112077041","288,858199188115",3,NO,"232,6",Abierto
30946,Pozo 245-Pozo 263-14,Campo F,OIL,PAD-80,Pozo 245,14,Pozo 263,"1207,81200581156","1207,6503969262","19,757534930663","272,256651605027",1,NO,"232,6",Abierto
30947,Pozo 484-Pozo 132-14,Campo C,GAS,PAD-26,Pozo 484,14,Pozo 132,"1144,41918425883","1141,90870215898","75,7613703230899","271,0803546829",3,NO,233,Abierto
30948,Pozo 486-Pozo 133-5,Campo C,GAS,PAD-26,Pozo 486,5,Pozo 133,"1194,79487423409","1194,59478678882","-21,8651977583122","278,935538340502",3,NO,233,Abierto
30949,Pozo 148-Pozo 119-20,Campo C,GAS,PAD-24,Pozo 148,20,Pozo 119,"799,307236027262","796,958183061515","61,2348921517014","270,417655140613",2,NO,"233,2",Abierto
30950,Pozo 486-Pozo 133-18,Campo C,GAS,PAD-26,Pozo 486,18,Pozo 133,"1062,7835115388","1062,60316942175","-19,5779655124251","263,037370067583",2,NO,"233,3",Abierto
30951,Pozo 244-Pozo 378-36,Campo F,OIL,PAD-80,Pozo 244,36,Pozo 378,"1126,39363039514","1126,17703776548","22,0882367906415","270,589744671809",0,NO,"233,3",Abierto
30952,Pozo 445-Pozo 452-22,Campo I,GAS,PAD-95,Pozo 445,22,Pozo 452,"265,668021201048","265,667910671818","-0,24233891815902","92,4817209632639",0,NO,"233,3",Cerrado
30953,Pozo 484-Pozo 138-9,Campo C,GAS,PAD-26,Pozo 484,9,Pozo 138,"793,897197124736","793,615791606847","-21,1361045310741","77,3804415309274",2,NO,"233,8",Abierto
30954,Pozo 485-Pozo 138-4,Campo C,GAS,PAD-26,Pozo 485,4,Pozo 138,"610,035690700791","607,924375351732","-50,7099377045265","65,6747652570143",2,NO,"233,8",Abierto
30955,Pozo 366-Pozo 326-18,Campo F,OIL,PAD-71,Pozo 366,18,Pozo 326,"1516,33875062789","1516,32505208271","-6,44539231615271","311,579153520705",0,NO,"233,8",Abierto
30956,Pozo 122-Pozo 114-20,Campo C,GAS,PAD-19,Pozo 122,20,Pozo 114,"507,541509204912","507,413669697569","-11,3908458881001","359,791680739767",0,NO,"233,9",Abierto
30957,Pozo 484-Pozo 136-5,Campo C,GAS,PAD-26,Pozo 484,5,Pozo 136,"612,165759939881","611,768633503179","22,0466937300298","75,5884315231061",1,NO,"233,9",Abierto
30958,Pozo 484-Pozo 138-11,Campo C,GAS,PAD-26,Pozo 484,11,Pozo 138,"802,451520268224","802,161978829133","-21,554630632761","77,5385633752926",2,NO,234,Abierto
30959,Pozo 485-Pozo 138-5,Campo C,GAS,PAD-26,Pozo 485,5,Pozo 138,"599,366021431384","597,478104860637","-47,5346385136917","73,2049045291791",2,NO,"234,1",Abierto
30960,Pozo 122-Pozo 114-21,Campo C,GAS,PAD-19,Pozo 122,21,Pozo 114,"429,507888985472","429,3358336677","-12,1560120770714","1,26600565671127",0,NO,"234,2",Abierto
30961,Pozo 485-Pozo 133-6,Campo C,GAS,PAD-26,Pozo 485,6,Pozo 133,"1419,85580457355","1419,8185118983","-10,2907265099879","274,543813306553",3,NO,"234,2",Abierto
30962,Pozo 480-Pozo 91-14,Campo C,GAS,PAD-21,Pozo 480,14,Pozo 91,"768,172887669658","762,5323351334","92,9194448258572","216,778857053964",1,NO,"234,2",Cerrado
30963,Pozo 369-Pozo 274-34,Campo F,OIL,PAD-82,Pozo 369,34,Pozo 274,"1083,08838103695","1082,78101950415","25,8012584730672","48,3403987432388",0,NO,"234,2",Cerrado
30964,Pozo 485-Pozo 138-7,Campo C,GAS,PAD-26,Pozo 485,7,Pozo 138,"592,223875055039","590,224119243734","-48,6272274365446","73,3789452376464",4,NO,"234,3",Abierto
30965,Pozo 484-Pozo 133-13,Campo C,GAS,PAD-26,Pozo 484,13,Pozo 133,"1131,52625215419","1131,37299111352","18,6229507047328","260,011355978345",2,NO,"234,4",Abierto
30966,Pozo 242-Pozo 236-9,Campo F,OIL,PAD-73,Pozo 242,9,Pozo 236,"583,007613206429","582,991169896314","-4,3786846865164","92,3002787435307",0,NO,"234,5",Cerrado
30967,Pozo 486-Pozo 138-3,Campo C,GAS,PAD-26,Pozo 486,3,Pozo 138,"860,047107205983","858,158235937842","-56,9690153103533","67,7697028525874",2,NO,"234,6",Abierto
30968,Pozo 485-Pozo 136-1,Campo C,GAS,PAD-26,Pozo 485,1,Pozo 136,"549,268111502917","549,196648660521","-8,85998950527437","33,9131853313016",0,NO,"234,7",Abierto
30969,Pozo 269-Pozo 267-11,Campo F,OIL,PAD-63,Pozo 269,11,Pozo 267,"805,798195622249","805,655408816671","15,1688599609069","270,569924845526",0,NO,"234,7",Cerrado
30970,Pozo 148-Pozo 146-5,Campo C,GAS,PAD-24,Pozo 148,5,Pozo 146,"208,22499596743","200,938406000977","54,6022521460686","266,313303781567",0,NO,"234,9",Cerrado
30971,Pozo 86-Pozo 76-4,Campo D,OIL,PAD-43,Pozo 86,4,Pozo 76,"1357,37601070069","1357,35297898006","7,90726752431191","295,929598014318",1,NO,235,Abierto
30972,Pozo 246-Pozo 10-32,Campo F,OIL,PAD-80,Pozo 246,32,Pozo 10,"603,167780113841","603,159584059116","-3,14437992188504","93,7933435111892",0,NO,"235,2",Cerrado
30973,Pozo 484-Pozo 138-4,Campo C,GAS,PAD-26,Pozo 484,4,Pozo 138,"810,891321539834","810,548456044745","-23,5782898467782","71,4025380760352",1,NO,"235,3",Abierto
30974,Pozo 245-Pozo 263-13,Campo F,OIL,PAD-80,Pozo 245,13,Pozo 263,"1216,38922016692","1216,17193733045","22,9902976965895","272,241707581407",1,NO,"235,5",Abierto
30975,Pozo 488-Pozo 146-9,Campo C,GAS,PAD-28,Pozo 488,9,Pozo 146,"416,204804888128","410,162697547073","70,6611714654709","94,1150205050407",0,NO,"235,5",Cerrado
30976,Pozo 239-Pozo 227-27,Campo F,OIL,PAD-73,Pozo 239,27,Pozo 227,"345,961771136754","345,837410529551","9,2753741862466","274,797192629054",1,NO,"235,6",Cerrado
30977,Pozo 316-Pozo 323-7,Campo E,OIL,PAD-72,Pozo 316,7,Pozo 323,"362,613519730464","362,57590604811","-5,22274302525011","90,675765698457",0,NO,"235,9",Cerrado
30978,Pozo 245-Pozo 263-12,Campo F,OIL,PAD-80,Pozo 245,12,Pozo 263,"1220,98206164652","1220,77680438522","22,3872449758755","275,195289096053",1,NO,"236,2",Abierto
30979,Pozo 480-Pozo 91-15,Campo C,GAS,PAD-21,Pozo 480,15,Pozo 91,"822,873557665576","817,558873108845","93,3722705421487","213,053901852872",1,NO,"236,3",Cerrado
30980,Pozo 556-Pozo 344-26,Campo E,OIL,PAD-85,Pozo 556,26,Pozo 344,"295,720623555382","295,71559689003","1,7242250309946","267,874690478775",0,NO,"236,3",Cerrado
30981,Pozo 484-Pozo 136-4,Campo C,GAS,PAD-26,Pozo 484,4,Pozo 136,"620,346852083959","620,02682673428","19,9236296968279","68,1838965138858",0,NO,"236,4",Abierto
30982,Pozo 244-Pozo 378-35,Campo F,OIL,PAD-80,Pozo 244,35,Pozo 378,"1127,71827624839","1127,51319538493","21,505925171532","267,387761270328",0,NO,"236,5",Abierto
30983,Pozo 230-Pozo 82-11,Campo F,OIL,PAD-59,Pozo 230,11,Pozo 82,"379,629203960799","379,24844800503","-16,998446566838","86,5219001430651",0,NO,"236,5",Cerrado
30984,Pozo 484-Pozo 133-4,Campo C,GAS,PAD-26,Pozo 484,4,Pozo 133,"1268,45509426719","1268,39096496127","12,754849156141","282,575881508596",3,NO,"236,7",Abierto
30985,Pozo 487-Pozo 146-13,Campo C,GAS,PAD-28,Pozo 487,13,Pozo 146,"628,135890149578","624,620597493684","66,3611760040184","86,6823164245062",1,NO,"236,7",Cerrado
30986,Pozo 377-Pozo 331-24,Campo F,OIL,PAD-72,Pozo 377,24,Pozo 331,"227,02117890186","225,154987584034","29,049048797226","77,3324831538917",0,NO,"236,8",Cerrado
30987,Pozo 506-Pozo 194-5,Campo D,OIL,PAD-46,Pozo 506,5,Pozo 194,"175,471031253211","168,679258629022","-48,3465667594791","101,245928016698",0,NO,237,Cerrado
30988,Pozo 34-Pozo 73-23,Campo B,OIL,PAD-7,Pozo 34,23,Pozo 73,"461,264185234005","460,843294236485","19,7004247887007","270,463773430097",1,NO,"237,6",Cerrado
30989,Pozo 508-Pozo 194-4,Campo D,OIL,PAD-46,Pozo 508,4,Pozo 194,"286,627650090109","286,591439647393","-4,55593206845969","268,372699183999",0,NO,"237,6",Cerrado
30990,Pozo 478-Pozo 91-16,Campo C,GAS,PAD-21,Pozo 478,16,Pozo 91,"739,318201939707","736,956996964415","59,0405652458762","198,561664617887",1,NO,"237,7",Cerrado
30991,Pozo 161-Pozo 159-26,Campo D,OIL,PAD-53,Pozo 161,26,Pozo 159,"153,350318637981","144,076126479567","52,520377045621","273,769382399376",0,NO,"237,7",Cerrado
30992,Pozo 35-Pozo 25-20,Campo B,OIL,PAD-7,Pozo 35,20,Pozo 25,"392,6550449028","392,536311219852","9,65549903064311","267,209808747867",0,NO,"237,9",Cerrado
30993,Pozo 324-Pozo 307-24,Campo E,OIL,PAD-69,Pozo 324,24,Pozo 307,"215,320228077456","211,880339547574","38,334349251455","268,859902234645",0,NO,238,Cerrado
30994,Pozo 374-Pozo 325-25,Campo F,OIL,PAD-86,Pozo 374,25,Pozo 325,"147,698478613264","143,311651223698","35,7296964472147","75,8492870526729",0,NO,"238,1",Cerrado
30995,Pozo 6-Pozo 3-19,Campo A,GAS,PAD-3,Pozo 6,19,Pozo 3,"771,552808289216","771,453082624153","12,4047284801858","358,620398021441",0,NO,"238,3",Abierto
30996,Pozo 553-Pozo 344-25,Campo E,OIL,PAD-85,Pozo 553,25,Pozo 344,"1163,07307284346","1161,74342111487","55,5985275872048","335,367567866038",0,NO,"238,8",Cerrado
30997,Pozo 6-Pozo 3-17,Campo A,GAS,PAD-3,Pozo 6,17,Pozo 3,"931,273881823036","931,211356902318","10,7912808270903","358,664363754907",0,NO,"238,9",Abierto
30998,Pozo 245-Pozo 264-18,Campo F,OIL,PAD-80,Pozo 245,18,Pozo 264,"1452,59740705259","1452,20529610846","33,7491471069024","235,716140624236",2,NO,"238,9",Abierto
30999,Pozo 4-Pozo 3-17,Campo A,GAS,PAD-3,Pozo 4,17,Pozo 3,"941,16241960419","938,86877352551","65,6667813579838","12,2580296660996",0,NO,239,Abierto
31000,Pozo 406-Pozo 244-13,Campo F,OIL,PAD-60,Pozo 406,13,Pozo 244,"1584,79006648212","1584,78626794269","3,46983582964594","312,638206321921",3,NO,239,Abierto
31001,Pozo 478-Pozo 91-17,Campo C,GAS,PAD-21,Pozo 478,17,Pozo 91,"803,698319825553","801,158929028646","63,8385442196881","195,697471421375",1,NO,239,Cerrado
31002,Pozo 552-Pozo 271-11,Campo E,OIL,PAD-85,Pozo 552,11,Pozo 271,"409,540361995851","405,63125757592","56,4498979721929","269,548172713249",0,NO,"239,1",Cerrado
31003,Pozo 5-Pozo 3-16,Campo A,GAS,PAD-3,Pozo 5,16,Pozo 3,"1026,94111973522","1022,72010972955","93,0141954639011","359,725662088438",0,NO,"239,2",Abierto
31004,Pozo 133-Pozo 114-9,Campo C,GAS,PAD-19,Pozo 133,9,Pozo 114,"1548,78113415924","1548,71875854435","-13,8999446203642","2,28499587124242",1,NO,"239,2",Abierto
31005,Pozo 318-Pozo 271-13,Campo E,OIL,PAD-74,Pozo 318,13,Pozo 271,"1197,21850234683","1197,21846082748","-0,315302164847253","257,154162282596",1,NO,"239,2",Cerrado
31006,Pozo 6-Pozo 3-15,Campo A,GAS,PAD-3,Pozo 6,15,Pozo 3,"1091,37501811771","1091,32322940637","10,6319861498582","358,743702876139",0,NO,"239,3",Abierto
31007,Pozo 318-Pozo 271-14,Campo E,OIL,PAD-74,Pozo 318,14,Pozo 271,"1183,05186498992","1183,05184175302","0,234480089558928","260,896177838457",1,NO,"239,3",Cerrado
31008,Pozo 486-Pozo 133-17,Campo C,GAS,PAD-26,Pozo 486,17,Pozo 133,"1077,39606421717","1077,25176276785","-17,6328898429442","262,985703805835",2,NO,"239,6",Abierto
31009,Pozo 483-Pozo 136-16,Campo C,GAS,PAD-26,Pozo 483,16,Pozo 136,"624,243158331005","622,491871378588","-46,726767389287","74,334012583202",2,NO,"239,6",Abierto
31010,Pozo 4-Pozo 3-15,Campo A,GAS,PAD-3,Pozo 4,15,Pozo 3,"1097,80287798274","1095,88457801388","64,870259584236","10,5928475775471",0,NO,"239,7",Abierto
31011,Pozo 132-Pozo 114-9,Campo C,GAS,PAD-19,Pozo 132,9,Pozo 114,"1038,2245976162","1037,8695177168","-27,1510458289285","8,14069071561127",1,NO,"239,7",Abierto
31012,Pozo 369-Pozo 274-36,Campo F,OIL,PAD-82,Pozo 369,36,Pozo 274,"1004,80932175304","1004,40621954793","28,4590796623579","53,7587368087862",0,NO,"239,8",Cerrado
31013,Pozo 555-Pozo 341-16,Campo E,OIL,PAD-85,Pozo 555,16,Pozo 341,"592,131574591443","587,99918215652","69,8338271284465","89,4600262318933",0,NO,"239,9",Cerrado
31014,Pozo 37-Pozo 26-16,Campo B,OIL,PAD-7,Pozo 37,16,Pozo 26,"588,151188443979","588,008768633789","-12,9425066289181","89,9641170377024",0,NO,"240,1",Cerrado
31015,Pozo 125-Pozo 101-21,Campo C,GAS,PAD-20,Pozo 125,21,Pozo 101,"521,769735569908","521,296924586028","22,207507150531","335,860705652619",0,NO,"240,2",Abierto
31016,Pozo 483-Pozo 136-15,Campo C,GAS,PAD-26,Pozo 483,15,Pozo 136,"621,109442580615","619,313832826853","-47,1944502257992","81,530444712851",2,NO,"240,2",Abierto
31017,Pozo 132-Pozo 114-12,Campo C,GAS,PAD-19,Pozo 132,12,Pozo 114,"815,27369835168","815,038851281014","-19,5671696101471","13,1348216558819",1,NO,"240,3",Abierto
31018,Pozo 133-Pozo 114-13,Campo C,GAS,PAD-19,Pozo 133,13,Pozo 114,"1239,16405214285","1239,1343778939","-8,5756425169643","4,88044572695214",1,NO,"240,5",Abierto
31019,Pozo 245-Pozo 264-16,Campo F,OIL,PAD-80,Pozo 245,16,Pozo 264,"1379,54056704309","1379,17972783735","31,5508231281128","239,862282604558",1,NO,"240,6",Abierto
31020,Pozo 230-Pozo 82-8,Campo F,OIL,PAD-59,Pozo 230,8,Pozo 82,"390,629620373775","390,422610769288","-12,7155539970722","86,9341079035035",0,NO,"240,7",Cerrado
31021,Pozo 133-Pozo 114-15,Campo C,GAS,PAD-19,Pozo 133,15,Pozo 114,"1085,9913046217","1085,9269075699","-11,8264588792576","6,87363563250305",1,NO,"240,8",Abierto
31022,Pozo 374-Pozo 325-23,Campo F,OIL,PAD-86,Pozo 374,23,Pozo 325,"146,567750249716","141,649328931023","37,6506709987206","91,5755636042461",0,NO,"240,8",Cerrado
31023,Pozo 461-Pozo 5-1,Campo A,GAS,PAD-1,Pozo 461,1,Pozo 5,"155,487632554791","152,945957837535","-27,9988903110961","276,979260439873",0,NO,241,Cerrado
31024,Pozo 367-Pozo 274-33,Campo F,OIL,PAD-82,Pozo 367,33,Pozo 274,"934,449710067366","933,951582154314","30,5074226449673","92,282532798124",0,NO,241,Cerrado
31025,Pozo 133-Pozo 114-16,Campo C,GAS,PAD-19,Pozo 133,16,Pozo 114,"1010,10974696547","1010,09840770492","-4,78619542502019","8,11351243978545",1,NO,"241,3",Abierto
